LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1671015091.338877,103274.000,15351,2,AY,1,100,-0.918
1671015091.378794,103312.667,15367,3,AY,1,100,-0.916
1671015091.418711,103351.333,15367,3,AY,1,100,-0.918
1671015091.458628,103390.000,15367,3,AY,1,100,-0.920
1671015091.498201,103428.333,15384,3,AY,1,100,-0.921
1671015091.537774,103466.667,15384,3,AY,1,100,-0.915
1671015091.577347,103505.000,15384,3,AY,1,100,-0.918
1671015091.617092,103543.500,15400,2,AY,1,100,-0.919
1671015091.656837,103582.000,15400,2,AY,1,100,-0.919
1671015091.696754,103620.667,15419,3,AY,1,100,-0.916
1671015091.736671,103659.333,15419,3,AY,1,100,-0.921
1671015091.776588,103698.000,15419,3,AY,1,100,-0.920
1671015091.816849,103737.000,15437,2,AY,1,100,-0.920
1671015091.857110,103776.000,15437,2,AY,1,100,-0.916
1671015091.897371,103815.000,15455,3,AY,1,100,-0.919
1671015091.937632,103854.000,15455,3,AY,1,100,-0.914
1671015091.977893,103893.000,15455,3,AY,1,100,-0.922
1671015092.017810,103931.667,15473,3,AY,1,100,-0.919
1671015092.057727,103970.333,15473,3,AY,1,100,-0.917
1671015092.097645,104009.000,15473,3,AY,1,100,-0.918
1671015092.141261,104051.250,15494,4,AY,1,100,-0.919
1671015092.184877,104093.500,15494,4,AY,1,100,-0.911
1671015092.228493,104135.750,15494,4,AY,1,100,-0.922
1671015092.272110,104178.000,15494,4,AY,1,100,-0.920
1671015092.312027,104216.667,15510,3,AY,1,100,-0.919
1671015092.351943,104255.333,15510,3,AY,1,100,-0.917
1671015092.391860,104294.000,15510,3,AY,1,100,-0.922
1671015092.431606,104332.500,15527,2,AY,1,100,-0.921
1671015092.471350,104371.000,15527,2,AY,1,100,-0.915
1671015092.511267,104409.667,15541,3,AY,1,100,-0.918
1671015092.551185,104448.333,15541,3,AY,1,100,-0.921
1671015092.591102,104487.000,15541,3,AY,1,100,-0.923
1671015092.631363,104526.000,15564,2,AY,1,100,-0.918
1671015092.671624,104565.000,15564,2,AY,1,100,-0.917
1671015092.712229,104604.333,15580,3,AY,1,100,-0.922
1671015092.752834,104643.667,15580,3,AY,1,100,-0.921
1671015092.793440,104683.000,15580,3,AY,1,100,-0.919
1671015092.833357,104721.667,15597,3,AY,1,100,-0.919
1671015092.873274,104760.333,15597,3,AY,1,100,-0.922
1671015092.913191,104799.000,15597,3,AY,1,100,-0.919
1671015092.953452,104838.000,15613,2,AY,1,100,-0.919
1671015092.993713,104877.000,15613,2,AY,1,100,-0.917
1671015093.032598,104914.667,15631,3,AY,1,100,-0.920
1671015093.071482,104952.333,15631,3,AY,1,100,-0.924
1671015093.110367,104990.000,15631,3,AY,1,100,-0.919
1671015093.150284,105028.667,15647,3,AY,1,100,-0.919
1671015093.190201,105067.333,15647,3,AY,1,100,-0.919
1671015093.230118,105106.000,15647,3,AY,1,100,-0.922
1671015093.276573,105151.000,15668,2,AY,1,100,-0.919
1671015093.323029,105196.000,15668,2,AY,1,100,-0.917
1671015093.363290,105235.000,15684,2,AY,1,100,-0.921
1671015093.403551,105274.000,15684,2,AY,1,100,-0.922
1671015093.443468,105312.667,15699,3,AY,1,100,-0.914
1671015093.483385,105351.333,15699,3,AY,1,100,-0.920
1671015093.523302,105390.000,15699,3,AY,1,100,-0.923
1671015093.562875,105428.333,15718,3,AY,1,100,-0.918
1671015093.602448,105466.667,15718,3,AY,1,100,-0.920
1671015093.642021,105505.000,15718,3,AY,1,100,-0.917
1671015093.681766,105543.500,15735,2,AY,1,100,-0.917
1671015093.721511,105582.000,15735,2,AY,1,100,-0.923
1671015093.761428,105620.667,15754,3,AY,1,100,-0.918
1671015093.801345,105659.333,15754,3,AY,1,100,-0.917
1671015093.841262,105698.000,15754,3,AY,1,100,-0.921
1671015093.880491,105736.000,15774,3,AY,1,100,-0.917
1671015093.919719,105774.000,15774,3,AY,1,100,-0.919
1671015093.958948,105812.000,15774,3,AY,1,100,-0.917
1671015093.999209,105851.000,15790,2,AY,1,100,-0.921
1671015094.039470,105890.000,15790,2,AY,1,100,-0.919
1671015094.079731,105929.000,15809,3,AY,1,100,-0.919
1671015094.119993,105968.000,15809,3,AY,1,100,-0.919
1671015094.160254,106007.000,15809,3,AY,1,100,-0.919
1671015094.201031,106046.500,15828,2,AY,1,100,-0.919
1671015094.241808,106086.000,15828,2,AY,1,100,-0.918
1671015094.281726,106124.667,15846,3,AY,1,100,-0.917
1671015094.321643,106163.333,15846,3,AY,1,100,-0.919
1671015094.361560,106202.000,15846,3,AY,1,100,-0.916
1671015094.408531,106247.500,15861,2,AY,1,100,-0.918
1671015094.455502,106293.000,15861,2,AY,1,100,-0.919
1671015094.495075,106331.333,15877,3,AY,1,100,-0.916
1671015094.534648,106369.667,15877,3,AY,1,100,-0.921
1671015094.574221,106408.000,15877,3,AY,1,100,-0.918
1671015094.614138,106446.667,15902,3,AY,1,100,-0.920
1671015094.654055,106485.333,15902,3,AY,1,100,-0.918
1671015094.693972,106524.000,15902,3,AY,1,100,-0.918
1671015094.733889,106562.667,15919,3,AY,1,100,-0.918
1671015094.773806,106601.333,15919,3,AY,1,100,-0.915
1671015094.813723,106640.000,15919,3,AY,1,100,-0.920
1671015094.853468,106678.500,15937,2,AY,1,100,-0.914
1671015094.893213,106717.000,15937,2,AY,1,100,-0.922
1671015094.933474,106756.000,15957,3,AY,1,100,-0.920
1671015094.973736,106795.000,15957,3,AY,1,100,-0.914
1671015095.013997,106834.000,15957,3,AY,1,100,-0.923
1671015095.053226,106872.000,15971,2,AY,1,100,-0.918
1671015095.092454,106910.000,15971,2,AY,1,100,-0.917
1671015095.132027,106948.333,15991,3,AY,1,100,-0.918
1671015095.171600,106986.667,15991,3,AY,1,100,-0.920
1671015095.211173,107025.000,15991,3,AY,1,100,-0.920
1671015095.250402,107063.000,16008,3,AY,1,100,-0.916
1671015095.289631,107101.000,16008,3,AY,1,100,-0.918
1671015095.328859,107139.000,16008,3,AY,1,100,-0.922
1671015095.368604,107177.500,16025,2,AY,1,100,-0.922
1671015095.408349,107216.000,16025,2,AY,1,100,-0.915
1671015095.454804,107261.000,16040,2,AY,1,100,-0.919
1671015095.501260,107306.000,16040,2,AY,1,100,-0.924
1671015095.541177,107344.667,16058,3,AY,1,100,-0.918
1671015095.581094,107383.333,16058,3,AY,1,100,-0.913
1671015095.621011,107422.000,16058,3,AY,1,100,-0.926
1671015095.660928,107460.667,16076,3,AY,1,100,-0.909
1671015095.700845,107499.333,16076,3,AY,1,100,-0.924
1671015095.740762,107538.000,16076,3,AY,1,100,-0.920
1671015095.780679,107576.667,16093,3,AY,1,100,-0.922
1671015095.820596,107615.333,16093,3,AY,1,100,-0.916
1671015095.860513,107654.000,16093,3,AY,1,100,-0.921
1671015095.900258,107692.500,16110,2,AY,1,100,-0.922
1671015095.940003,107731.000,16110,2,AY,1,100,-0.917
1671015095.979576,107769.333,16128,3,AY,1,100,-0.923
1671015096.019149,107807.667,16128,3,AY,1,100,-0.924
1671015096.058722,107846.000,16128,3,AY,1,100,-0.924
1671015096.098639,107884.667,16146,3,AY,1,100,-0.917
1671015096.138556,107923.333,16146,3,AY,1,100,-0.922
1671015096.178473,107962.000,16146,3,AY,1,100,-0.918
1671015096.218218,108000.500,16164,2,AY,1,100,-0.922
1671015096.257963,108039.000,16164,2,AY,1,100,-0.918
1671015096.297536,108077.333,16182,3,AY,1,100,-0.925
1671015096.337109,108115.667,16182,3,AY,1,100,-0.919
1671015096.376682,108154.000,16182,3,AY,1,100,-0.921
1671015096.416943,108193.000,16199,2,AY,1,100,-0.921
1671015096.457204,108232.000,16199,2,AY,1,100,-0.918
1671015096.496433,108270.000,16213,3,AY,1,100,-0.920
1671015096.535661,108308.000,16213,3,AY,1,100,-0.922
1671015096.574890,108346.000,16213,3,AY,1,100,-0.920
1671015096.621861,108391.500,16234,2,AY,1,100,-0.922
1671015096.668833,108437.000,16234,2,AY,1,100,-0.923
1671015096.709094,108476.000,16250,3,AY,1,100,-0.920
1671015096.749355,108515.000,16250,3,AY,1,100,-0.921
1671015096.789616,108554.000,16250,3,AY,1,100,-0.919
1671015096.829533,108592.667,16269,3,AY,1,100,-0.920
1671015096.869450,108631.333,16269,3,AY,1,100,-0.921
1671015096.909367,108670.000,16269,3,AY,1,100,-0.922
1671015096.949629,108709.000,16290,2,AY,1,100,-0.920
1671015096.989890,108748.000,16290,2,AY,1,100,-0.919
1671015097.029807,108786.667,16305,3,AY,1,100,-0.923
1671015097.069724,108825.333,16305,3,AY,1,100,-0.918
1671015097.109641,108864.000,16305,3,AY,1,100,-0.920
1671015097.149386,108902.500,16324,2,AY,1,100,-0.925
1671015097.189131,108941.000,16324,2,AY,1,100,-0.916
1671015097.229048,108979.667,16342,3,AY,1,100,-0.921
1671015097.268965,109018.333,16342,3,AY,1,100,-0.920
1671015097.308882,109057.000,16342,3,AY,1,100,-0.918
1671015097.347766,109094.667,16360,3,AY,1,100,-0.918
1671015097.386651,109132.333,16360,3,AY,1,100,-0.922
1671015097.425536,109170.000,16360,3,AY,1,100,-0.919
1671015097.465797,109209.000,16376,2,AY,1,100,-0.919
1671015097.506058,109248.000,16376,2,AY,1,100,-0.920
1671015097.545975,109286.667,16394,3,AY,1,100,-0.920
1671015097.585892,109325.333,16394,3,AY,1,100,-0.917
1671015097.625809,109364.000,16394,3,AY,1,100,-0.914
1671015097.665554,109402.500,16411,2,AY,1,100,-0.926
1671015097.705299,109441.000,16411,2,AY,1,100,-0.916
1671015097.749690,109484.000,16427,3,AY,1,100,-0.912
1671015097.794080,109527.000,16427,3,AY,1,100,-0.916
1671015097.838471,109570.000,16427,3,AY,1,100,-0.917
1671015097.878732,109609.000,16450,2,AY,1,100,-0.928
1671015097.918993,109648.000,16450,2,AY,1,100,-0.916
1671015097.958222,109686.000,16466,3,AY,1,100,-0.915
1671015097.997451,109724.000,16466,3,AY,1,100,-0.922
1671015098.036680,109762.000,16466,3,AY,1,100,-0.918
1671015098.077629,109801.667,16485,3,AY,1,100,-0.921
1671015098.118578,109841.333,16485,3,AY,1,100,-0.915
1671015098.159528,109881.000,16485,3,AY,1,100,-0.920
1671015098.199273,109919.500,16501,2,AY,1,100,-0.930
1671015098.239017,109958.000,16501,2,AY,1,100,-0.923
1671015098.278934,109996.667,16520,3,AY,1,100,-0.930
1671015098.318851,110035.333,16520,3,AY,1,100,-0.925
1671015098.358769,110074.000,16520,3,AY,1,100,-0.924
1671015098.398686,110112.667,16538,3,AY,1,100,-0.922
1671015098.438603,110151.333,16538,3,AY,1,100,-0.924
1671015098.478520,110190.000,16538,3,AY,1,100,-0.925
1671015098.518781,110229.000,16553,2,AY,1,100,-0.919
1671015098.559042,110268.000,16553,2,AY,1,100,-0.920
1671015098.598615,110306.333,16570,3,AY,1,100,-0.922
1671015098.638188,110344.667,16570,3,AY,1,100,-0.923
1671015098.677761,110383.000,16570,3,AY,1,100,-0.916
1671015098.717506,110421.500,16590,2,AY,1,100,-0.922
1671015098.757251,110460.000,16590,2,AY,1,100,-0.917
1671015098.800953,110502.333,16606,3,AY,1,100,-0.921
1671015098.844655,110544.667,16606,3,AY,1,100,-0.922
1671015098.888357,110587.000,16606,3,AY,1,100,-0.925
1671015098.929651,110627.000,16623,2,AY,1,100,-0.926
1671015098.970944,110667.000,16623,2,AY,1,100,-0.918
1671015099.011206,110706.000,16640,3,AY,1,100,-0.918
1671015099.051467,110745.000,16640,3,AY,1,100,-0.921
1671015099.091728,110784.000,16640,3,AY,1,100,-0.926
1671015099.131645,110822.667,16662,3,AY,1,100,-0.920
1671015099.171562,110861.333,16662,3,AY,1,100,-0.928
1671015099.211479,110900.000,16662,3,AY,1,100,-0.916
1671015099.251224,110938.500,16679,2,AY,1,100,-0.928
1671015099.290969,110977.000,16679,2,AY,1,100,-0.918
1671015099.330886,111015.667,16696,3,AY,1,100,-0.929
1671015099.370803,111054.333,16696,3,AY,1,100,-0.918
1671015099.410720,111093.000,16696,3,AY,1,100,-0.923
1671015099.449949,111131.000,16711,2,AY,1,100,-0.922
1671015099.489178,111169.000,16711,2,AY,1,100,-0.928
1671015099.530127,111208.667,16728,3,AY,1,100,-0.925
1671015099.571076,111248.333,16728,3,AY,1,100,-0.924
1671015099.612026,111288.000,16728,3,AY,1,100,-0.924
1671015099.651599,111326.333,16749,3,AY,1,100,-0.920
1671015099.691172,111364.667,16749,3,AY,1,100,-0.927
1671015099.730745,111403.000,16749,3,AY,1,100,-0.925
1671015099.770489,111441.500,16766,2,AY,1,100,-0.923
1671015099.810235,111480.000,16766,2,AY,1,100,-0.922
1671015099.852973,111521.400,16791,5,AY,1,100,-0.928
1671015099.895712,111562.800,16791,5,AY,1,100,-0.927
1671015099.938451,111604.200,16791,5,AY,1,100,-0.923
1671015099.981189,111645.600,16791,5,AY,1,100,-0.927
1671015100.023928,111687.000,16791,5,AY,1,100,-0.928
1671015100.063157,111725.000,16809,2,AY,1,100,-0.924
1671015100.102386,111763.000,16809,2,AY,1,100,-0.923
1671015100.141959,111801.333,16829,3,AY,1,100,-0.924
1671015100.181532,111839.667,16829,3,AY,1,100,-0.924
1671015100.221105,111878.000,16829,3,AY,1,100,-0.924
1671015100.260333,111916.000,16848,3,AY,1,100,-0.920
1671015100.299562,111954.000,16848,3,AY,1,100,-0.924
1671015100.338791,111992.000,16848,3,AY,1,100,-0.927
1671015100.380085,112032.000,16863,2,AY,1,100,-0.925
1671015100.421378,112072.000,16863,2,AY,1,100,-0.920
1671015100.461639,112111.000,16881,3,AY,1,100,-0.922
1671015100.501900,112150.000,16881,3,AY,1,100,-0.923
1671015100.542161,112189.000,16881,3,AY,1,100,-0.920
1671015100.582078,112227.667,16899,3,AY,1,100,-0.924
1671015100.621995,112266.333,16899,3,AY,1,100,-0.922
1671015100.661912,112305.000,16899,3,AY,1,100,-0.928
1671015100.701141,112343.000,16918,2,AY,1,100,-0.920
1671015100.740370,112381.000,16918,2,AY,1,100,-0.928
1671015100.780631,112420.000,16937,3,AY,1,100,-0.920
1671015100.820892,112459.000,16937,3,AY,1,100,-0.924
1671015100.861154,112498.000,16937,3,AY,1,100,-0.923
1671015100.900382,112536.000,16952,2,AY,1,100,-0.921
1671015100.939611,112574.000,16952,2,AY,1,100,-0.922
1671015100.980561,112613.667,16973,3,AY,1,100,-0.924
1671015101.021510,112653.333,16973,3,AY,1,100,-0.925
1671015101.062459,112693.000,16973,3,AY,1,100,-0.920
1671015101.109431,112738.500,16992,2,AY,1,100,-0.925
1671015101.156402,112784.000,16992,2,AY,1,100,-0.919
1671015101.197351,112823.667,17010,3,AY,1,100,-0.932
1671015101.238301,112863.333,17010,3,AY,1,100,-0.918
1671015101.279250,112903.000,17010,3,AY,1,100,-0.923
1671015101.319511,112942.000,17024,2,AY,1,100,-0.921
1671015101.359772,112981.000,17024,2,AY,1,100,-0.924
1671015101.399689,113019.667,17041,3,AY,1,100,-0.926
1671015101.439606,113058.333,17041,3,AY,1,100,-0.927
1671015101.479523,113097.000,17041,3,AY,1,100,-0.922
1671015101.518752,113135.000,17058,3,AY,1,100,-0.924
1671015101.557981,113173.000,17058,3,AY,1,100,-0.924
1671015101.597210,113211.000,17058,3,AY,1,100,-0.922
1671015101.636955,113249.500,17077,2,AY,1,100,-0.923
1671015101.676700,113288.000,17077,2,AY,1,100,-0.923
1671015101.716961,113327.000,17094,3,AY,1,100,-0.924
1671015101.757222,113366.000,17094,3,AY,1,100,-0.924
1671015101.797483,113405.000,17094,3,AY,1,100,-0.923
1671015101.838261,113444.500,17109,2,AY,1,100,-0.926
1671015101.879038,113484.000,17109,2,AY,1,100,-0.923
1671015101.918955,113522.667,17132,3,AY,1,100,-0.925
1671015101.958872,113561.333,17132,3,AY,1,100,-0.925
1671015101.998789,113600.000,17132,3,AY,1,100,-0.925
1671015102.038706,113638.667,17149,3,AY,1,100,-0.927
1671015102.078623,113677.333,17149,3,AY,1,100,-0.920
1671015102.118540,113716.000,17149,3,AY,1,100,-0.921
1671015102.158801,113755.000,17168,2,AY,1,100,-0.927
1671015102.199062,113794.000,17168,2,AY,1,100,-0.927
1671015102.243453,113837.000,17186,3,AY,1,100,-0.923
1671015102.287843,113880.000,17186,3,AY,1,100,-0.920
1671015102.332234,113923.000,17186,3,AY,1,100,-0.928
1671015102.371463,113961.000,17202,2,AY,1,100,-0.927
1671015102.410691,113999.000,17202,2,AY,1,100,-0.923
1671015102.450608,114037.667,17219,3,AY,1,100,-0.926
1671015102.490525,114076.333,17219,3,AY,1,100,-0.924
1671015102.530442,114115.000,17219,3,AY,1,100,-0.926
1671015102.570704,114154.000,17236,3,AY,1,100,-0.924
1671015102.610965,114193.000,17236,3,AY,1,100,-0.923
1671015102.651226,114232.000,17236,3,AY,1,100,-0.923
1671015102.692519,114272.000,17256,2,AY,1,100,-0.923
1671015102.733813,114312.000,17256,2,AY,1,100,-0.924
1671015102.773730,114350.667,17272,3,AY,1,100,-0.924
1671015102.813647,114389.333,17272,3,AY,1,100,-0.926
1671015102.853564,114428.000,17272,3,AY,1,100,-0.922
1671015102.893309,114466.500,17290,2,AY,1,100,-0.927
1671015102.933054,114505.000,17290,2,AY,1,100,-0.923
1671015102.971939,114542.667,17308,3,AY,1,100,-0.924
1671015103.010823,114580.333,17308,3,AY,1,100,-0.925
1671015103.049708,114618.000,17308,3,AY,1,100,-0.925
1671015103.089625,114656.667,17325,3,AY,1,100,-0.925
1671015103.129542,114695.333,17325,3,AY,1,100,-0.923
1671015103.169459,114734.000,17325,3,AY,1,100,-0.923
1671015103.209720,114773.000,17343,2,AY,1,100,-0.925
1671015103.249981,114812.000,17343,2,AY,1,100,-0.926
1671015103.290759,114851.500,17360,2,AY,1,100,-0.919
1671015103.331536,114891.000,17360,2,AY,1,100,-0.925
1671015103.376271,114934.333,17376,3,AY,1,100,-0.922
1671015103.421005,114977.667,17376,3,AY,1,100,-0.927
1671015103.465740,115021.000,17376,3,AY,1,100,-0.921
1671015103.506001,115060.000,17393,3,AY,1,100,-0.924
1671015103.546262,115099.000,17393,3,AY,1,100,-0.924
1671015103.586523,115138.000,17393,3,AY,1,100,-0.922
1671015103.626785,115177.000,17412,2,AY,1,100,-0.927
1671015103.667046,115216.000,17412,2,AY,1,100,-0.924
1671015103.706963,115254.667,17432,3,AY,1,100,-0.923
1671015103.746880,115293.333,17432,3,AY,1,100,-0.922
1671015103.786797,115332.000,17432,3,AY,1,100,-0.925
1671015103.826025,115370.000,17446,3,AY,1,100,-0.918
1671015103.865254,115408.000,17446,3,AY,1,100,-0.923
1671015103.904483,115446.000,17446,3,AY,1,100,-0.924
1671015103.944400,115484.667,17466,3,AY,1,100,-0.922
1671015103.984317,115523.333,17466,3,AY,1,100,-0.922
1671015104.024234,115562.000,17466,3,AY,1,100,-0.923
1671015104.063463,115600.000,17482,2,AY,1,100,-0.925
1671015104.102692,115638.000,17482,2,AY,1,100,-0.926
1671015104.143641,115677.667,17502,3,AY,1,100,-0.924
1671015104.184591,115717.333,17502,3,AY,1,100,-0.917
1671015104.225540,115757.000,17502,3,AY,1,100,-0.926
1671015104.265457,115795.667,17521,3,AY,1,100,-0.925
1671015104.305374,115834.333,17521,3,AY,1,100,-0.920
1671015104.345291,115873.000,17521,3,AY,1,100,-0.920
1671015104.385552,115912.000,17536,2,AY,1,100,-0.924
1671015104.425813,115951.000,17536,2,AY,1,100,-0.924
1671015104.469516,115993.333,17552,3,AY,1,100,-0.928
1671015104.513218,116035.667,17552,3,AY,1,100,-0.921
1671015104.556920,116078.000,17552,3,AY,1,100,-0.923
1671015104.596665,116116.500,17570,2,AY,1,100,-0.924
1671015104.636410,116155.000,17570,2,AY,1,100,-0.926
1671015104.676327,116193.667,17591,3,AY,1,100,-0.917
1671015104.716244,116232.333,17591,3,AY,1,100,-0.930
1671015104.756161,116271.000,17591,3,AY,1,100,-0.923
1671015104.796078,116309.667,17608,3,AY,1,100,-0.917
1671015104.835995,116348.333,17608,3,AY,1,100,-0.920
1671015104.875912,116387.000,17608,3,AY,1,100,-0.931
1671015104.916173,116426.000,17625,2,AY,1,100,-0.919
1671015104.956434,116465.000,17625,2,AY,1,100,-0.922
1671015104.996007,116503.333,17644,3,AY,1,100,-0.926
1671015105.035580,116541.667,17644,3,AY,1,100,-0.925
1671015105.075153,116580.000,17644,3,AY,1,100,-0.930
1671015105.114898,116618.500,17668,4,AY,1,100,-0.917
1671015105.154643,116657.000,17668,4,AY,1,100,-0.924
1671015105.194388,116695.500,17668,4,AY,1,100,-0.927
1671015105.234133,116734.000,17668,4,AY,1,100,-0.925
1671015105.272846,116771.500,17688,2,AY,1,100,-0.920
1671015105.311558,116809.000,17688,2,AY,1,100,-0.920
1671015105.351131,116847.333,17704,3,AY,1,100,-0.930
1671015105.390704,116885.667,17704,3,AY,1,100,-0.925
1671015105.430277,116924.000,17704,3,AY,1,100,-0.921
1671015105.470538,116963.000,17721,3,AY,1,100,-0.929
1671015105.510800,117002.000,17721,3,AY,1,100,-0.922
1671015105.551061,117041.000,17721,3,AY,1,100,-0.927
1671015105.598548,117087.000,17737,2,AY,1,100,-0.925
1671015105.646036,117133.000,17737,2,AY,1,100,-0.918
1671015105.685953,117171.667,17754,3,AY,1,100,-0.927
1671015105.725870,117210.333,17754,3,AY,1,100,-0.922
1671015105.765787,117249.000,17754,3,AY,1,100,-0.923
1671015105.805704,117287.667,17772,3,AY,1,100,-0.924
1671015105.845621,117326.333,17772,3,AY,1,100,-0.928
1671015105.885538,117365.000,17772,3,AY,1,100,-0.923
1671015105.924251,117402.500,17792,2,AY,1,100,-0.924
1671015105.962963,117440.000,17792,2,AY,1,100,-0.929
1671015106.002880,117478.667,17810,3,AY,1,100,-0.921
1671015106.042797,117517.333,17810,3,AY,1,100,-0.924
1671015106.082714,117556.000,17810,3,AY,1,100,-0.921
1671015106.122631,117594.667,17827,3,AY,1,100,-0.927
1671015106.162548,117633.333,17827,3,AY,1,100,-0.924
1671015106.202465,117672.000,17827,3,AY,1,100,-0.925
1671015106.242727,117711.000,17845,2,AY,1,100,-0.924
1671015106.282988,117750.000,17845,2,AY,1,100,-0.928
1671015106.322561,117788.333,17862,3,AY,1,100,-0.923
1671015106.362134,117826.667,17862,3,AY,1,100,-0.924
1671015106.401706,117865.000,17862,3,AY,1,100,-0.922
1671015106.441451,117903.500,17878,2,AY,1,100,-0.923
1671015106.481196,117942.000,17878,2,AY,1,100,-0.930
1671015106.520425,117980.000,17896,3,AY,1,100,-0.927
1671015106.559654,118018.000,17896,3,AY,1,100,-0.921
1671015106.598883,118056.000,17896,3,AY,1,100,-0.919
1671015106.639144,118095.000,17914,3,AY,1,100,-0.925
1671015106.679405,118134.000,17914,3,AY,1,100,-0.925
1671015106.719666,118173.000,17914,3,AY,1,100,-0.924
1671015106.766121,118218.000,17930,2,AY,1,100,-0.926
1671015106.812577,118263.000,17930,2,AY,1,100,-0.924
1671015106.852494,118301.667,17947,3,AY,1,100,-0.923
1671015106.892411,118340.333,17947,3,AY,1,100,-0.925
1671015106.932328,118379.000,17947,3,AY,1,100,-0.922
1671015106.972073,118417.500,17966,2,AY,1,100,-0.927
1671015107.011818,118456.000,17966,2,AY,1,100,-0.922
1671015107.051735,118494.667,17982,3,AY,1,100,-0.924
1671015107.091652,118533.333,17982,3,AY,1,100,-0.924
1671015107.131569,118572.000,17982,3,AY,1,100,-0.927
1671015107.171830,118611.000,17998,2,AY,1,100,-0.923
1671015107.212091,118650.000,17998,2,AY,1,100,-0.921
1671015107.252008,118688.667,18016,3,AY,1,100,-0.923
1671015107.291925,118727.333,18016,3,AY,1,100,-0.930
1671015107.331842,118766.000,18016,3,AY,1,100,-0.919
1671015107.370727,118803.667,18036,3,AY,1,100,-0.923
1671015107.409611,118841.333,18036,3,AY,1,100,-0.926
1671015107.448496,118879.000,18036,3,AY,1,100,-0.926
1671015107.488241,118917.500,18052,2,AY,1,100,-0.919
1671015107.527986,118956.000,18052,2,AY,1,100,-0.921
1671015107.568247,118995.000,18070,3,AY,1,100,-0.923
1671015107.608508,119034.000,18070,3,AY,1,100,-0.928
1671015107.648770,119073.000,18070,3,AY,1,100,-0.926
1671015107.688514,119111.500,18087,2,AY,1,100,-0.921
1671015107.728260,119150.000,18087,2,AY,1,100,-0.924
1671015107.768177,119188.667,18106,3,AY,1,100,-0.921
1671015107.808094,119227.333,18106,3,AY,1,100,-0.929
1671015107.848011,119266.000,18106,3,AY,1,100,-0.919
1671015107.892057,119308.667,18123,3,AY,1,100,-0.925
1671015107.936103,119351.333,18123,3,AY,1,100,-0.926
1671015107.980150,119394.000,18123,3,AY,1,100,-0.927
1671015108.019895,119432.500,18142,2,AY,1,100,-0.923
1671015108.059640,119471.000,18142,2,AY,1,100,-0.923
1671015108.100589,119510.667,18160,3,AY,1,100,-0.923
1671015108.141538,119550.333,18160,3,AY,1,100,-0.923
1671015108.182488,119590.000,18160,3,AY,1,100,-0.929
1671015108.222233,119628.500,18179,2,AY,1,100,-0.921
1671015108.261978,119667.000,18179,2,AY,1,100,-0.924
1671015108.301895,119705.667,18195,3,AY,1,100,-0.925
1671015108.341812,119744.333,18195,3,AY,1,100,-0.924
1671015108.381729,119783.000,18195,3,AY,1,100,-0.922
1671015108.421646,119821.667,18212,3,AY,1,100,-0.925
1671015108.461563,119860.333,18212,3,AY,1,100,-0.926
1671015108.501480,119899.000,18212,3,AY,1,100,-0.922
1671015108.541741,119938.000,18231,2,AY,1,100,-0.923
1671015108.582002,119977.000,18231,2,AY,1,100,-0.924
1671015108.621575,120015.333,18250,3,AY,1,100,-0.926
1671015108.661148,120053.667,18250,3,AY,1,100,-0.923
1671015108.700721,120092.000,18250,3,AY,1,100,-0.922
1671015108.740294,120130.333,18265,3,AY,1,100,-0.926
1671015108.779867,120168.667,18265,3,AY,1,100,-0.920
1671015108.819440,120207.000,18265,3,AY,1,100,-0.928
1671015108.858669,120245.000,18285,2,AY,1,100,-0.923
1671015108.897897,120283.000,18285,2,AY,1,100,-0.924
1671015108.944869,120328.500,18303,2,AY,1,100,-0.930
1671015108.991840,120374.000,18303,2,AY,1,100,-0.927
1671015109.032101,120413.000,18320,3,AY,1,100,-0.920
1671015109.072362,120452.000,18320,3,AY,1,100,-0.924
1671015109.112623,120491.000,18320,3,AY,1,100,-0.924
1671015109.152540,120529.667,18340,3,AY,1,100,-0.924
1671015109.192457,120568.333,18340,3,AY,1,100,-0.922
1671015109.232375,120607.000,18340,3,AY,1,100,-0.927
1671015109.272292,120645.667,18355,3,AY,1,100,-0.924
1671015109.312209,120684.333,18355,3,AY,1,100,-0.924
1671015109.352126,120723.000,18355,3,AY,1,100,-0.928
1671015109.391355,120761.000,18373,2,AY,1,100,-0.928
1671015109.430583,120799.000,18373,2,AY,1,100,-0.925
1671015109.470845,120838.000,18390,3,AY,1,100,-0.927
1671015109.511106,120877.000,18390,3,AY,1,100,-0.923
1671015109.551367,120916.000,18390,3,AY,1,100,-0.922
1671015109.592144,120955.500,18407,2,AY,1,100,-0.925
1671015109.632921,120995.000,18407,2,AY,1,100,-0.925
1671015109.672494,121033.333,18425,3,AY,1,100,-0.925
1671015109.712067,121071.667,18425,3,AY,1,100,-0.924
1671015109.751640,121110.000,18425,3,AY,1,100,-0.924
1671015109.791557,121148.667,18443,3,AY,1,100,-0.928
1671015109.831474,121187.333,18443,3,AY,1,100,-0.926
1671015109.871391,121226.000,18443,3,AY,1,100,-0.919
1671015109.911136,121264.500,18463,2,AY,1,100,-0.924
1671015109.950881,121303.000,18463,2,AY,1,100,-0.930
1671015109.994927,121345.667,18479,3,AY,1,100,-0.923
1671015110.038974,121388.333,18479,3,AY,1,100,-0.923
