LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1671015073.283302,85784.000,12329,2,GX,1,100,0.366
1671015073.323219,85822.667,12349,3,GX,1,100,0.275
1671015073.363136,85861.333,12349,3,GX,1,100,-0.183
1671015073.403053,85900.000,12349,3,GX,1,100,-0.275
1671015073.442970,85938.667,12370,3,GX,1,100,-0.305
1671015073.482887,85977.333,12370,3,GX,1,100,-0.122
1671015073.522804,86016.000,12370,3,GX,1,100,0.183
1671015073.562721,86054.667,12387,3,GX,1,100,0.946
1671015073.602638,86093.333,12387,3,GX,1,100,3.479
1671015073.642555,86132.000,12387,3,GX,1,100,4.974
1671015073.681784,86170.000,12407,2,GX,1,100,6.348
1671015073.721013,86208.000,12407,2,GX,1,100,5.981
1671015073.760930,86246.667,12423,3,GX,1,100,-0.916
1671015073.800847,86285.333,12423,3,GX,1,100,3.296
1671015073.840764,86324.000,12423,3,GX,1,100,6.561
1671015073.879993,86362.000,12438,3,GX,1,100,4.974
1671015073.919222,86400.000,12438,3,GX,1,100,7.141
1671015073.958451,86438.000,12438,3,GX,1,100,4.669
1671015073.998195,86476.500,12458,2,GX,1,100,2.441
1671015074.037941,86515.000,12458,2,GX,1,100,1.190
1671015074.077857,86553.667,12477,3,GX,1,100,-0.214
1671015074.117774,86592.333,12477,3,GX,1,100,-2.655
1671015074.157691,86631.000,12477,3,GX,1,100,-3.784
1671015074.205179,86677.000,12494,2,GX,1,100,-4.761
1671015074.252666,86723.000,12494,2,GX,1,100,-9.827
1671015074.292583,86761.667,12509,3,GX,1,100,-11.566
1671015074.332500,86800.333,12509,3,GX,1,100,-9.155
1671015074.372418,86839.000,12509,3,GX,1,100,-9.949
1671015074.412163,86877.500,12526,2,GX,1,100,-12.695
1671015074.451908,86916.000,12526,2,GX,1,100,-1.221
1671015074.491136,86954.000,12542,3,GX,1,100,-11.414
1671015074.530365,86992.000,12542,3,GX,1,100,-31.464
1671015074.569594,87030.000,12542,3,GX,1,100,-39.886
1671015074.609511,87068.667,12563,3,GX,1,100,-18.829
1671015074.649428,87107.333,12563,3,GX,1,100,-4.425
1671015074.689345,87146.000,12563,3,GX,1,100,-13.855
1671015074.729606,87185.000,12579,2,GX,1,100,-14.313
1671015074.769867,87224.000,12579,2,GX,1,100,-11.719
1671015074.809784,87262.667,12598,3,GX,1,100,-5.859
1671015074.849701,87301.333,12598,3,GX,1,100,-7.172
1671015074.889618,87340.000,12598,3,GX,1,100,-13.062
1671015074.929363,87378.500,12615,2,GX,1,100,-5.737
1671015074.969108,87417.000,12615,2,GX,1,100,-0.610
1671015075.009025,87455.667,12634,3,GX,1,100,-10.956
1671015075.048943,87494.333,12634,3,GX,1,100,-7.935
1671015075.088860,87533.000,12634,3,GX,1,100,-9.216
1671015075.128088,87571.000,12650,3,GX,1,100,-21.515
1671015075.167317,87609.000,12650,3,GX,1,100,-14.648
1671015075.206546,87647.000,12650,3,GX,1,100,-12.390
1671015075.246807,87686.000,12669,2,GX,1,100,-8.636
1671015075.287068,87725.000,12669,2,GX,1,100,-2.350
1671015075.331115,87767.667,12685,3,GX,1,100,-5.829
1671015075.375161,87810.333,12685,3,GX,1,100,-14.313
1671015075.419207,87853.000,12685,3,GX,1,100,-23.041
1671015075.458952,87891.500,12704,2,GX,1,100,-31.097
1671015075.498697,87930.000,12704,2,GX,1,100,-5.585
1671015075.538614,87968.667,12720,3,GX,1,100,6.744
1671015075.578531,88007.333,12720,3,GX,1,100,-4.578
1671015075.618448,88046.000,12720,3,GX,1,100,-7.782
1671015075.658710,88085.000,12738,2,GX,1,100,-10.193
1671015075.698971,88124.000,12738,2,GX,1,100,-10.864
1671015075.738888,88162.667,12755,3,GX,1,100,-16.357
1671015075.778805,88201.333,12755,3,GX,1,100,-14.313
1671015075.818722,88240.000,12755,3,GX,1,100,-12.451
1671015075.858639,88278.667,12772,3,GX,1,100,-23.682
1671015075.898556,88317.333,12772,3,GX,1,100,-18.036
1671015075.938473,88356.000,12772,3,GX,1,100,-0.336
1671015075.977185,88393.500,12791,2,GX,1,100,2.930
1671015076.015898,88431.000,12791,2,GX,1,100,-0.397
1671015076.055815,88469.667,12808,3,GX,1,100,-14.313
1671015076.095732,88508.333,12808,3,GX,1,100,3.418
1671015076.135649,88547.000,12808,3,GX,1,100,11.627
1671015076.175566,88585.667,12824,3,GX,1,100,7.080
1671015076.215483,88624.333,12824,3,GX,1,100,1.343
1671015076.255400,88663.000,12824,3,GX,1,100,-11.688
1671015076.295661,88702.000,12842,2,GX,1,100,-1.984
1671015076.335923,88741.000,12842,2,GX,1,100,11.414
1671015076.375151,88779.000,12858,2,GX,1,100,-5.432
1671015076.414380,88817.000,12858,2,GX,1,100,-9.369
1671015076.458771,88860.000,12878,3,GX,1,100,-6.714
1671015076.503161,88903.000,12878,3,GX,1,100,-14.008
1671015076.547552,88946.000,12878,3,GX,1,100,-15.137
1671015076.587125,88984.333,12898,3,GX,1,100,-19.073
1671015076.626698,89022.667,12898,3,GX,1,100,-32.745
1671015076.666270,89061.000,12898,3,GX,1,100,-25.391
1671015076.706876,89100.333,12915,3,GX,1,100,-14.984
1671015076.747481,89139.667,12915,3,GX,1,100,0.275
1671015076.788086,89179.000,12915,3,GX,1,100,6.897
1671015076.828347,89218.000,12931,2,GX,1,100,1.404
1671015076.868608,89257.000,12931,2,GX,1,100,1.678
1671015076.908525,89295.667,12949,3,GX,1,100,1.099
1671015076.948443,89334.333,12949,3,GX,1,100,-0.122
1671015076.988360,89373.000,12949,3,GX,1,100,-3.754
1671015077.028105,89411.500,12967,2,GX,1,100,-3.510
1671015077.067850,89450.000,12967,2,GX,1,100,-1.740
1671015077.107767,89488.667,12987,3,GX,1,100,-0.153
1671015077.147684,89527.333,12987,3,GX,1,100,2.228
1671015077.187601,89566.000,12987,3,GX,1,100,5.646
1671015077.227862,89605.000,13004,3,GX,1,100,10.101
1671015077.268123,89644.000,13004,3,GX,1,100,2.533
1671015077.308384,89683.000,13004,3,GX,1,100,0.305
1671015077.348129,89721.500,13019,2,GX,1,100,2.319
1671015077.387874,89760.000,13019,2,GX,1,100,1.556
1671015077.426759,89797.667,13037,3,GX,1,100,1.617
1671015077.465643,89835.333,13037,3,GX,1,100,0.183
1671015077.504528,89873.000,13037,3,GX,1,100,-0.519
1671015077.551500,89918.500,13054,2,GX,1,100,-0.885
1671015077.598471,89964.000,13054,2,GX,1,100,0.641
1671015077.638388,90002.667,13074,3,GX,1,100,0.671
1671015077.678305,90041.333,13074,3,GX,1,100,-0.244
1671015077.718222,90080.000,13074,3,GX,1,100,-0.519
1671015077.758483,90119.000,13090,2,GX,1,100,-0.916
1671015077.798744,90158.000,13090,2,GX,1,100,-8.606
1671015077.838661,90196.667,13105,3,GX,1,100,-3.540
1671015077.878578,90235.333,13105,3,GX,1,100,-1.678
1671015077.918495,90274.000,13105,3,GX,1,100,-1.221
1671015077.958068,90312.333,13125,3,GX,1,100,0.793
1671015077.997641,90350.667,13125,3,GX,1,100,0.580
1671015078.037214,90389.000,13125,3,GX,1,100,-0.427
1671015078.076959,90427.500,13141,2,GX,1,100,-0.305
1671015078.116704,90466.000,13141,2,GX,1,100,-0.061
1671015078.157653,90505.667,13161,3,GX,1,100,0.336
1671015078.198603,90545.333,13161,3,GX,1,100,0.549
1671015078.239552,90585.000,13161,3,GX,1,100,-0.183
1671015078.279469,90623.667,13176,3,GX,1,100,0.458
1671015078.319386,90662.333,13176,3,GX,1,100,0.427
1671015078.359303,90701.000,13176,3,GX,1,100,-0.122
1671015078.399048,90739.500,13193,2,GX,1,100,-0.427
1671015078.438793,90778.000,13193,2,GX,1,100,-0.122
1671015078.478710,90816.667,13211,3,GX,1,100,-0.427
1671015078.518627,90855.333,13211,3,GX,1,100,0.000
1671015078.558544,90894.000,13211,3,GX,1,100,0.244
1671015078.598805,90933.000,13230,2,GX,1,100,-0.122
1671015078.639066,90972.000,13230,2,GX,1,100,0.427
1671015078.680532,91012.167,13253,6,GX,1,100,0.580
1671015078.721998,91052.333,13253,6,GX,1,100,0.336
1671015078.763463,91092.500,13253,6,GX,1,100,1.831
1671015078.804929,91132.667,13253,6,GX,1,100,3.174
1671015078.846394,91172.833,13253,6,GX,1,100,1.831
1671015078.887860,91213.000,13253,6,GX,1,100,0.702
1671015078.928465,91252.333,13270,3,GX,1,100,0.458
1671015078.969070,91291.667,13270,3,GX,1,100,0.458
1671015079.009676,91331.000,13270,3,GX,1,100,0.183
1671015079.049937,91370.000,13291,2,GX,1,100,0.000
1671015079.090198,91409.000,13291,2,GX,1,100,-0.061
1671015079.130115,91447.667,13308,3,GX,1,100,-0.183
1671015079.170032,91486.333,13308,3,GX,1,100,-0.214
1671015079.209949,91525.000,13308,3,GX,1,100,-0.488
1671015079.249866,91563.667,13330,3,GX,1,100,-0.153
1671015079.289783,91602.333,13330,3,GX,1,100,0.549
1671015079.329700,91641.000,13330,3,GX,1,100,1.007
1671015079.369617,91679.667,13346,3,GX,1,100,0.671
1671015079.409534,91718.333,13346,3,GX,1,100,0.244
1671015079.449451,91757.000,13346,3,GX,1,100,0.000
1671015079.488680,91795.000,13361,2,GX,1,100,-0.214
1671015079.527909,91833.000,13361,2,GX,1,100,-0.305
1671015079.568858,91872.667,13381,3,GX,1,100,-0.061
1671015079.609807,91912.333,13381,3,GX,1,100,0.061
1671015079.650757,91952.000,13381,3,GX,1,100,0.092
1671015079.690330,91990.333,13398,3,GX,1,100,0.397
1671015079.729903,92028.667,13398,3,GX,1,100,0.336
1671015079.769476,92067.000,13398,3,GX,1,100,-0.214
1671015079.816963,92113.000,13414,2,GX,1,100,-0.214
1671015079.864451,92159.000,13414,2,GX,1,100,0.641
1671015079.904368,92197.667,13434,3,GX,1,100,-0.244
1671015079.944285,92236.333,13434,3,GX,1,100,0.122
1671015079.984202,92275.000,13434,3,GX,1,100,-0.061
1671015080.024463,92314.000,13450,2,GX,1,100,-0.305
1671015080.064724,92353.000,13450,2,GX,1,100,0.122
1671015080.103953,92391.000,13470,3,GX,1,100,-0.305
1671015080.143182,92429.000,13470,3,GX,1,100,-0.092
1671015080.182410,92467.000,13470,3,GX,1,100,-0.458
1671015080.222155,92505.500,13486,2,GX,1,100,-0.214
1671015080.261900,92544.000,13486,2,GX,1,100,0.000
1671015080.301817,92582.667,13504,3,GX,1,100,0.122
1671015080.341734,92621.333,13504,3,GX,1,100,0.122
1671015080.381651,92660.000,13504,3,GX,1,100,0.153
1671015080.422945,92700.000,13519,2,GX,1,100,0.427
1671015080.464238,92740.000,13519,2,GX,1,100,0.275
1671015080.504500,92779.000,13535,3,GX,1,100,0.336
1671015080.544761,92818.000,13535,3,GX,1,100,0.061
1671015080.585022,92857.000,13535,3,GX,1,100,0.336
1671015080.624939,92895.667,13553,3,GX,1,100,0.427
1671015080.664856,92934.333,13553,3,GX,1,100,0.122
1671015080.704773,92973.000,13553,3,GX,1,100,0.336
1671015080.744002,93011.000,13572,2,GX,1,100,0.092
1671015080.783231,93049.000,13572,2,GX,1,100,0.336
1671015080.827621,93092.000,13590,3,GX,1,100,0.183
1671015080.872012,93135.000,13590,3,GX,1,100,0.061
1671015080.916402,93178.000,13590,3,GX,1,100,0.549
1671015080.956147,93216.500,13606,2,GX,1,100,0.336
1671015080.995892,93255.000,13606,2,GX,1,100,0.214
1671015081.035809,93293.667,13626,3,GX,1,100,0.092
1671015081.075726,93332.333,13626,3,GX,1,100,0.214
1671015081.115643,93371.000,13626,3,GX,1,100,0.031
1671015081.155388,93409.500,13644,2,GX,1,100,0.183
1671015081.195133,93448.000,13644,2,GX,1,100,0.305
1671015081.236082,93487.667,13663,3,GX,1,100,-0.031
1671015081.277032,93527.333,13663,3,GX,1,100,0.000
1671015081.317981,93567.000,13663,3,GX,1,100,0.031
1671015081.358242,93606.000,13679,2,GX,1,100,0.153
1671015081.398504,93645.000,13679,2,GX,1,100,-0.275
1671015081.438421,93683.667,13696,3,GX,1,100,0.092
1671015081.478338,93722.333,13696,3,GX,1,100,0.031
1671015081.518255,93761.000,13696,3,GX,1,100,-0.122
1671015081.557483,93799.000,13714,3,GX,1,100,0.092
1671015081.596712,93837.000,13714,3,GX,1,100,-0.244
1671015081.635941,93875.000,13714,3,GX,1,100,-0.061
1671015081.675858,93913.667,13733,3,GX,1,100,0.153
1671015081.715775,93952.333,13733,3,GX,1,100,0.000
1671015081.755692,93991.000,13733,3,GX,1,100,-0.061
1671015081.795953,94030.000,13750,2,GX,1,100,-0.153
1671015081.836214,94069.000,13750,2,GX,1,100,-0.031
1671015081.877164,94108.667,13764,3,GX,1,100,-0.305
1671015081.918113,94148.333,13764,3,GX,1,100,-0.244
1671015081.959063,94188.000,13764,3,GX,1,100,0.061
1671015082.005518,94233.000,13786,2,GX,1,100,-0.275
1671015082.051973,94278.000,13786,2,GX,1,100,0.000
1671015082.092234,94317.000,13802,3,GX,1,100,-0.153
1671015082.132495,94356.000,13802,3,GX,1,100,-0.153
1671015082.172756,94395.000,13802,3,GX,1,100,-0.061
1671015082.212501,94433.500,13822,2,GX,1,100,-0.092
1671015082.252246,94472.000,13822,2,GX,1,100,-0.061
1671015082.292507,94511.000,13841,3,GX,1,100,-0.061
1671015082.332768,94550.000,13841,3,GX,1,100,-0.092
1671015082.373030,94589.000,13841,3,GX,1,100,-0.214
1671015082.412258,94627.000,13856,2,GX,1,100,-0.092
1671015082.451487,94665.000,13856,2,GX,1,100,0.031
1671015082.491404,94703.667,13874,3,GX,1,100,-0.397
1671015082.531321,94742.333,13874,3,GX,1,100,0.153
1671015082.571238,94781.000,13874,3,GX,1,100,-0.092
1671015082.611500,94820.000,13895,3,GX,1,100,0.153
1671015082.651761,94859.000,13895,3,GX,1,100,-0.031
1671015082.692022,94898.000,13895,3,GX,1,100,0.153
1671015082.733315,94938.000,13911,2,GX,1,100,0.031
1671015082.774609,94978.000,13911,2,GX,1,100,0.122
1671015082.814526,95016.667,13926,3,GX,1,100,0.031
1671015082.854443,95055.333,13926,3,GX,1,100,-0.061
1671015082.894360,95094.000,13926,3,GX,1,100,0.000
1671015082.934105,95132.500,13945,2,GX,1,100,0.000
1671015082.973850,95171.000,13945,2,GX,1,100,-0.153
1671015083.012734,95208.667,13964,3,GX,1,100,-0.061
1671015083.051619,95246.333,13964,3,GX,1,100,-0.031
1671015083.090504,95284.000,13964,3,GX,1,100,0.000
1671015083.136959,95329.000,13980,2,GX,1,100,0.000
1671015083.183414,95374.000,13980,2,GX,1,100,0.122
1671015083.223675,95413.000,14001,3,GX,1,100,-0.092
1671015083.263937,95452.000,14001,3,GX,1,100,0.092
1671015083.304198,95491.000,14001,3,GX,1,100,-0.031
1671015083.343943,95529.500,14017,2,GX,1,100,-0.122
1671015083.383687,95568.000,14017,2,GX,1,100,0.183
1671015083.423604,95606.667,14034,3,GX,1,100,0.061
1671015083.463522,95645.333,14034,3,GX,1,100,-0.031
1671015083.503439,95684.000,14034,3,GX,1,100,0.061
1671015083.543356,95722.667,14050,3,GX,1,100,0.031
1671015083.583273,95761.333,14050,3,GX,1,100,-0.092
1671015083.623190,95800.000,14050,3,GX,1,100,-0.153
1671015083.662419,95838.000,14071,3,GX,1,100,0.366
1671015083.701647,95876.000,14071,3,GX,1,100,-0.061
1671015083.740876,95914.000,14071,3,GX,1,100,0.122
1671015083.780793,95952.667,14087,3,GX,1,100,0.183
1671015083.820710,95991.333,14087,3,GX,1,100,-0.031
1671015083.860627,96030.000,14087,3,GX,1,100,0.061
1671015083.899856,96068.000,14105,3,GX,1,100,-0.092
1671015083.939085,96106.000,14105,3,GX,1,100,0.092
1671015083.978314,96144.000,14105,3,GX,1,100,0.092
1671015084.018575,96183.000,14126,2,GX,1,100,0.061
1671015084.058836,96222.000,14126,2,GX,1,100,-0.183
1671015084.098753,96260.667,14148,3,GX,1,100,-0.153
1671015084.138670,96299.333,14148,3,GX,1,100,-0.244
1671015084.178587,96338.000,14148,3,GX,1,100,-0.061
1671015084.219364,96377.500,14164,2,GX,1,100,-0.183
1671015084.260142,96417.000,14164,2,GX,1,100,0.031
1671015084.304876,96460.333,14182,3,GX,1,100,0.641
1671015084.349611,96503.667,14182,3,GX,1,100,0.824
1671015084.394346,96547.000,14182,3,GX,1,100,-0.153
1671015084.434091,96585.500,14197,2,GX,1,100,-0.183
1671015084.473835,96624.000,14197,2,GX,1,100,0.183
1671015084.513408,96662.333,14213,3,GX,1,100,0.061
1671015084.552981,96700.667,14213,3,GX,1,100,0.061
1671015084.592554,96739.000,14213,3,GX,1,100,0.092
1671015084.632471,96777.667,14233,3,GX,1,100,-0.244
1671015084.672388,96816.333,14233,3,GX,1,100,0.092
1671015084.712305,96855.000,14233,3,GX,1,100,0.061
1671015084.752050,96893.500,14250,2,GX,1,100,0.122
1671015084.791795,96932.000,14250,2,GX,1,100,-0.061
1671015084.831712,96970.667,14266,3,GX,1,100,0.000
1671015084.871629,97009.333,14266,3,GX,1,100,0.092
1671015084.911546,97048.000,14266,3,GX,1,100,-0.031
1671015084.951807,97087.000,14282,2,GX,1,100,0.275
1671015084.992069,97126.000,14282,2,GX,1,100,0.214
1671015085.031641,97164.333,14302,3,GX,1,100,0.122
1671015085.071214,97202.667,14302,3,GX,1,100,0.153
1671015085.110787,97241.000,14302,3,GX,1,100,0.000
1671015085.150360,97279.333,14319,3,GX,1,100,0.000
1671015085.189933,97317.667,14319,3,GX,1,100,0.153
1671015085.229506,97356.000,14319,3,GX,1,100,-0.092
1671015085.268735,97394.000,14336,2,GX,1,100,0.000
1671015085.307964,97432.000,14336,2,GX,1,100,0.092
1671015085.352354,97475.000,14353,3,GX,1,100,0.031
1671015085.396745,97518.000,14353,3,GX,1,100,0.092
1671015085.441135,97561.000,14353,3,GX,1,100,0.061
1671015085.481396,97600.000,14370,2,GX,1,100,0.305
1671015085.521657,97639.000,14370,2,GX,1,100,-0.092
1671015085.561575,97677.667,14390,3,GX,1,100,0.000
1671015085.601492,97716.333,14390,3,GX,1,100,0.122
1671015085.641409,97755.000,14390,3,GX,1,100,0.183
1671015085.681326,97793.667,14407,3,GX,1,100,0.244
1671015085.721243,97832.333,14407,3,GX,1,100,0.122
1671015085.761160,97871.000,14407,3,GX,1,100,-0.092
1671015085.800905,97909.500,14426,2,GX,1,100,0.214
1671015085.840650,97948.000,14426,2,GX,1,100,0.031
1671015085.880567,97986.667,14445,3,GX,1,100,0.000
1671015085.920484,98025.333,14445,3,GX,1,100,0.092
1671015085.960401,98064.000,14445,3,GX,1,100,0.183
1671015085.999630,98102.000,14462,2,GX,1,100,0.122
1671015086.038858,98140.000,14462,2,GX,1,100,0.244
1671015086.078775,98178.667,14480,3,GX,1,100,0.397
1671015086.118692,98217.333,14480,3,GX,1,100,0.305
1671015086.158610,98256.000,14480,3,GX,1,100,0.366
1671015086.198527,98294.667,14501,3,GX,1,100,0.305
1671015086.238444,98333.333,14501,3,GX,1,100,0.153
1671015086.278361,98372.000,14501,3,GX,1,100,0.122
1671015086.317934,98410.333,14517,3,GX,1,100,0.275
1671015086.357507,98448.667,14517,3,GX,1,100,0.153
1671015086.397079,98487.000,14517,3,GX,1,100,0.275
1671015086.436996,98525.667,14534,3,GX,1,100,0.153
1671015086.476913,98564.333,14534,3,GX,1,100,0.031
1671015086.516830,98603.000,14534,3,GX,1,100,0.061
1671015086.562769,98647.500,14549,2,GX,1,100,0.183
1671015086.608708,98692.000,14549,2,GX,1,100,0.122
1671015086.649658,98731.667,14569,3,GX,1,100,0.092
1671015086.690607,98771.333,14569,3,GX,1,100,-0.061
1671015086.731557,98811.000,14569,3,GX,1,100,0.153
1671015086.771302,98849.500,14585,2,GX,1,100,-0.092
1671015086.811047,98888.000,14585,2,GX,1,100,-0.214
1671015086.850964,98926.667,14604,3,GX,1,100,-0.183
1671015086.890881,98965.333,14604,3,GX,1,100,-0.092
1671015086.930798,99004.000,14604,3,GX,1,100,-0.214
1671015086.971059,99043.000,14623,2,GX,1,100,-0.275
1671015087.011320,99082.000,14623,2,GX,1,100,-0.122
1671015087.051237,99120.667,14638,3,GX,1,100,-0.061
1671015087.091154,99159.333,14638,3,GX,1,100,-0.031
1671015087.131071,99198.000,14638,3,GX,1,100,-0.061
1671015087.170988,99236.667,14655,3,GX,1,100,0.000
1671015087.210905,99275.333,14655,3,GX,1,100,0.092
1671015087.250822,99314.000,14655,3,GX,1,100,0.061
1671015087.290567,99352.500,14675,2,GX,1,100,0.031
1671015087.330312,99391.000,14675,2,GX,1,100,0.031
1671015087.369197,99428.667,14691,3,GX,1,100,0.000
1671015087.408082,99466.333,14691,3,GX,1,100,-0.031
1671015087.446966,99504.000,14691,3,GX,1,100,-0.122
1671015087.486883,99542.667,14708,3,GX,1,100,-0.214
1671015087.526800,99581.333,14708,3,GX,1,100,0.031
1671015087.566717,99620.000,14708,3,GX,1,100,0.061
1671015087.606978,99659.000,14723,2,GX,1,100,-0.153
1671015087.647239,99698.000,14723,2,GX,1,100,0.092
1671015087.693695,99743.000,14743,2,GX,1,100,-0.092
1671015087.740150,99788.000,14743,2,GX,1,100,-0.031
1671015087.780067,99826.667,14759,3,GX,1,100,0.153
1671015087.819984,99865.333,14759,3,GX,1,100,0.061
1671015087.859901,99904.000,14759,3,GX,1,100,-0.092
1671015087.899818,99942.667,14779,3,GX,1,100,0.092
1671015087.939735,99981.333,14779,3,GX,1,100,0.031
1671015087.979652,100020.000,14779,3,GX,1,100,-0.061
1671015088.018881,100058.000,14796,2,GX,1,100,-0.031
1671015088.058110,100096.000,14796,2,GX,1,100,-0.031
1671015088.099059,100135.667,14815,3,GX,1,100,-0.092
1671015088.140008,100175.333,14815,3,GX,1,100,0.153
1671015088.180958,100215.000,14815,3,GX,1,100,0.000
1671015088.220703,100253.500,14832,2,GX,1,100,0.031
1671015088.260448,100292.000,14832,2,GX,1,100,0.122
1671015088.300365,100330.667,14849,3,GX,1,100,0.061
1671015088.340282,100369.333,14849,3,GX,1,100,0.122
1671015088.380199,100408.000,14849,3,GX,1,100,0.000
1671015088.420116,100446.667,14865,3,GX,1,100,-0.061
1671015088.460033,100485.333,14865,3,GX,1,100,-0.153
1671015088.499950,100524.000,14865,3,GX,1,100,0.031
1671015088.540211,100563.000,14880,2,GX,1,100,0.000
1671015088.580472,100602.000,14880,2,GX,1,100,-0.122
1671015088.619701,100640.000,14902,3,GX,1,100,0.122
1671015088.658930,100678.000,14902,3,GX,1,100,0.000
1671015088.698159,100716.000,14902,3,GX,1,100,-0.061
1671015088.744614,100761.000,14919,2,GX,1,100,0.153
1671015088.791069,100806.000,14919,2,GX,1,100,0.000
1671015088.830642,100844.333,14935,3,GX,1,100,0.153
1671015088.870215,100882.667,14935,3,GX,1,100,-0.031
1671015088.909788,100921.000,14935,3,GX,1,100,-0.031
1671015088.950737,100960.667,14957,3,GX,1,100,0.031
1671015088.991686,101000.333,14957,3,GX,1,100,0.153
1671015089.032636,101040.000,14957,3,GX,1,100,0.122
1671015089.072897,101079.000,14971,2,GX,1,100,-0.031
1671015089.113158,101118.000,14971,2,GX,1,100,-0.031
1671015089.153075,101156.667,14991,3,GX,1,100,-0.061
1671015089.192992,101195.333,14991,3,GX,1,100,-0.031
1671015089.232909,101234.000,14991,3,GX,1,100,-0.061
1671015089.272826,101272.667,15013,3,GX,1,100,-0.092
1671015089.312743,101311.333,15013,3,GX,1,100,0.031
1671015089.352660,101350.000,15013,3,GX,1,100,-0.183
1671015089.392233,101388.333,15030,3,GX,1,100,-0.061
1671015089.431806,101426.667,15030,3,GX,1,100,0.214
1671015089.471379,101465.000,15030,3,GX,1,100,-0.031
1671015089.511640,101504.000,15046,2,GX,1,100,0.092
1671015089.551901,101543.000,15046,2,GX,1,100,0.305
1671015089.592507,101582.333,15067,3,GX,1,100,0.153
1671015089.633112,101621.667,15067,3,GX,1,100,0.092
1671015089.673717,101661.000,15067,3,GX,1,100,0.031
1671015089.713290,101699.333,15081,3,GX,1,100,0.031
1671015089.752863,101737.667,15081,3,GX,1,100,0.092
1671015089.792436,101776.000,15081,3,GX,1,100,0.214
1671015089.838891,101821.000,15100,2,GX,1,100,0.336
1671015089.885346,101866.000,15100,2,GX,1,100,0.397
1671015089.925263,101904.667,15117,3,GX,1,100,0.122
1671015089.965180,101943.333,15117,3,GX,1,100,0.214
1671015090.005097,101982.000,15117,3,GX,1,100,0.397
1671015090.045358,102021.000,15136,2,GX,1,100,0.122
1671015090.085620,102060.000,15136,2,GX,1,100,0.092
1671015090.124848,102098.000,15154,3,GX,1,100,0.183
1671015090.164077,102136.000,15154,3,GX,1,100,0.244
1671015090.203306,102174.000,15154,3,GX,1,100,0.427
1671015090.243223,102212.667,15173,3,GX,1,100,0.244
1671015090.283140,102251.333,15173,3,GX,1,100,0.061
1671015090.323057,102290.000,15173,3,GX,1,100,0.153
1671015090.362802,102328.500,15191,2,GX,1,100,0.305
1671015090.402547,102367.000,15191,2,GX,1,100,0.031
1671015090.443152,102406.333,15208,3,GX,1,100,0.092
1671015090.483757,102445.667,15208,3,GX,1,100,0.031
1671015090.524363,102485.000,15208,3,GX,1,100,0.244
1671015090.564280,102523.667,15225,3,GX,1,100,0.122
1671015090.604197,102562.333,15225,3,GX,1,100,0.122
1671015090.644114,102601.000,15225,3,GX,1,100,0.153
1671015090.684375,102640.000,15245,2,GX,1,100,0.000
1671015090.724636,102679.000,15245,2,GX,1,100,0.031
1671015090.764209,102717.333,15261,3,GX,1,100,-0.061
1671015090.803782,102755.667,15261,3,GX,1,100,-0.122
1671015090.843355,102794.000,15261,3,GX,1,100,-0.122
1671015090.883100,102832.500,15281,2,GX,1,100,-0.122
1671015090.922845,102871.000,15281,2,GX,1,100,-0.305
1671015090.967235,102914.000,15299,3,GX,1,100,-0.122
1671015091.011626,102957.000,15299,3,GX,1,100,-0.153
1671015091.056016,103000.000,15299,3,GX,1,100,0.092
1671015091.096277,103039.000,15316,2,GX,1,100,-0.122
1671015091.136539,103078.000,15316,2,GX,1,100,0.000
1671015091.177144,103117.333,15335,3,GX,1,100,0.000
1671015091.217749,103156.667,15335,3,GX,1,100,0.061
1671015091.258354,103196.000,15335,3,GX,1,100,-0.031
1671015091.298616,103235.000,15353,2,GX,1,100,-0.061
1671015091.338877,103274.000,15353,2,GX,1,100,-0.214
1671015091.378794,103312.667,15369,3,GX,1,100,-0.092
1671015091.418711,103351.333,15369,3,GX,1,100,-0.122
1671015091.458628,103390.000,15369,3,GX,1,100,-0.061
1671015091.498201,103428.333,15386,3,GX,1,100,-0.122
1671015091.537774,103466.667,15386,3,GX,1,100,0.000
1671015091.577347,103505.000,15386,3,GX,1,100,-0.061
1671015091.617092,103543.500,15402,2,GX,1,100,0.244
1671015091.656837,103582.000,15402,2,GX,1,100,0.031
1671015091.696754,103620.667,15421,3,GX,1,100,0.031
1671015091.736671,103659.333,15421,3,GX,1,100,0.092
1671015091.776588,103698.000,15421,3,GX,1,100,0.122
1671015091.816849,103737.000,15439,2,GX,1,100,0.092
1671015091.857110,103776.000,15439,2,GX,1,100,0.031
1671015091.897371,103815.000,15457,3,GX,1,100,0.092
1671015091.937632,103854.000,15457,3,GX,1,100,-0.031
1671015091.977893,103893.000,15457,3,GX,1,100,0.122
1671015092.017810,103931.667,15475,3,GX,1,100,-0.061
1671015092.057727,103970.333,15475,3,GX,1,100,-0.153
1671015092.097645,104009.000,15475,3,GX,1,100,0.031
1671015092.141261,104051.250,15496,4,GX,1,100,0.000
1671015092.184877,104093.500,15496,4,GX,1,100,-0.061
1671015092.228493,104135.750,15496,4,GX,1,100,-0.061
1671015092.272110,104178.000,15496,4,GX,1,100,-0.214
1671015092.312027,104216.667,15512,3,GX,1,100,-0.092
1671015092.351943,104255.333,15512,3,GX,1,100,0.031
